;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV
1237;KRC Genk;3500000;21;2017-10-20;269878;Marcus Ingvartsen;12.968822949629091
1238;KRC Genk;3500000;22;2018-01-09;269878;Marcus Ingvartsen;12.968822949629091
1239;KRC Genk;2500000;22;2018-06-03;269878;Marcus Ingvartsen;9.26344496402078
1240;KRC Genk;2200000;22;2018-12-27;269878;Marcus Ingvartsen;8.151831568338286
1241;KRC Genk;1800000;23;2019-03-04;269878;Marcus Ingvartsen;6.669680374094962
1242;KRC Genk;1500000;23;2019-06-10;269878;Marcus Ingvartsen;5.558066978412468
1243;1.FC Union Berlin;2000000;23;2019-12-17;269878;Marcus Ingvartsen;7.4107559712166235
1244;1.FC Union Berlin;1600000;24;2020-04-08;269878;Marcus Ingvartsen;5.928604776973299
1245;1.FC Union Berlin;3000000;24;2020-07-08;269878;Marcus Ingvartsen;11.116133956824935
1246;1.FC Union Berlin;3500000;25;2021-02-10;269878;Marcus Ingvartsen;12.968822949629091
1247;1.FC Union Berlin;3500000;25;2021-06-09;269878;Marcus Ingvartsen;12.968822949629091
1248;1.FSV Mainz 05;3000000;25;2021-12-22;269878;Marcus Ingvartsen;11.116133956824935
1249;1.FSV Mainz 05;2500000;26;2022-06-09;269878;Marcus Ingvartsen;9.26344496402078
1250;1.FSV Mainz 05;3500000;26;2022-11-09;269878;Marcus Ingvartsen;12.968822949629091
1251;1.FSV Mainz 05;4500000;27;2023-03-29;269878;Marcus Ingvartsen;16.674200935237405
1252;FC Sochaux-Montbéliard;300000;18;2015-09-06;318528;Marcus Thuram;0.9418324291742013
1253;FC Sochaux-Montbéliard;300000;18;2016-02-04;318528;Marcus Thuram;0.9418324291742013
1254;FC Sochaux-Montbéliard;300000;18;2016-07-13;318528;Marcus Thuram;0.9418324291742013
1255;FC Sochaux-Montbéliard;300000;19;2017-03-20;318528;Marcus Thuram;0.9418324291742013
1256;FC Sochaux-Montbéliard;600000;19;2017-06-15;318528;Marcus Thuram;1.8836648583484026
1257;EA Guingamp;2000000;20;2018-01-24;318528;Marcus Thuram;6.2788828611613425
1258;EA Guingamp;2000000;20;2018-06-04;318528;Marcus Thuram;6.2788828611613425
1259;EA Guingamp;3000000;21;2018-10-24;318528;Marcus Thuram;9.418324291742014
1260;EA Guingamp;4500000;21;2018-12-17;318528;Marcus Thuram;14.12748643761302
1261;EA Guingamp;9000000;21;2019-03-07;318528;Marcus Thuram;28.25497287522604
1262;EA Guingamp;9000000;21;2019-06-03;318528;Marcus Thuram;28.25497287522604
1263;Borussia Mönchengladbach;12000000;22;2019-10-02;318528;Marcus Thuram;37.673297166968055
1264;Borussia Mönchengladbach;28000000;22;2019-12-17;318528;Marcus Thuram;87.9043600562588
1265;Borussia Mönchengladbach;22500000;22;2020-04-08;318528;Marcus Thuram;70.6374321880651
1266;Borussia Mönchengladbach;32000000;22;2020-07-08;318528;Marcus Thuram;100.46212577858148
1267;Borussia Mönchengladbach;40000000;23;2020-11-26;318528;Marcus Thuram;125.57765722322684
1268;Borussia Mönchengladbach;40000000;23;2021-02-10;318528;Marcus Thuram;125.57765722322684
1269;Borussia Mönchengladbach;35000000;23;2021-03-31;318528;Marcus Thuram;109.88045007032349
1270;Borussia Mönchengladbach;35000000;23;2021-06-01;318528;Marcus Thuram;109.88045007032349
1271;Borussia Mönchengladbach;28000000;24;2021-10-07;318528;Marcus Thuram;87.9043600562588
1272;Borussia Mönchengladbach;28000000;24;2021-12-22;318528;Marcus Thuram;87.9043600562588
1273;Borussia Mönchengladbach;20000000;24;2022-03-24;318528;Marcus Thuram;62.78882861161342
1274;Borussia Mönchengladbach;20000000;24;2022-06-09;318528;Marcus Thuram;62.78882861161342
1275;Borussia Mönchengladbach;30000000;25;2022-11-09;318528;Marcus Thuram;94.18324291742013
1276;Borussia Mönchengladbach;32000000;25;2022-12-23;318528;Marcus Thuram;100.46212577858148
1277;SV Rödinghausen;50000;21;2014-07-27;116088;Marius Bülter;0.4307077389566536
1278;SV Rödinghausen;100000;21;2015-01-01;116088;Marius Bülter;0.8614154779133072
1279;SV Rödinghausen;100000;22;2015-06-30;116088;Marius Bülter;0.8614154779133072
1280;SV Rödinghausen;125000;22;2016-01-15;116088;Marius Bülter;1.076769347391634
1281;SV Rödinghausen;125000;23;2016-07-15;116088;Marius Bülter;1.076769347391634
1282;SV Rödinghausen;125000;23;2016-11-12;116088;Marius Bülter;1.076769347391634
1283;SV Rödinghausen;125000;24;2017-07-01;116088;Marius Bülter;1.076769347391634
1284;SV Rödinghausen;150000;24;2017-10-16;116088;Marius Bülter;1.2921232168699608
1285;SV Rödinghausen;150000;24;2018-02-03;116088;Marius Bülter;1.2921232168699608
1286;1.FC Magdeburg;250000;25;2018-08-21;116088;Marius Bülter;2.153538694783268
1287;1.FC Magdeburg;400000;25;2019-01-08;116088;Marius Bülter;3.4456619116532288
1288;1.FC Magdeburg;400000;26;2019-06-12;116088;Marius Bülter;3.4456619116532288
1289;1.FC Union Berlin;1000000;26;2019-10-02;116088;Marius Bülter;8.614154779133072
1290;1.FC Union Berlin;2000000;26;2019-12-17;116088;Marius Bülter;17.228309558266144
1291;1.FC Union Berlin;3000000;26;2020-03-11;116088;Marius Bülter;25.842464337399214
1292;1.FC Union Berlin;2400000;27;2020-04-08;116088;Marius Bülter;20.673971469919373
1293;1.FC Union Berlin;3000000;27;2020-07-08;116088;Marius Bülter;25.842464337399214
1294;1.FC Union Berlin;2500000;27;2021-02-10;116088;Marius Bülter;21.535386947832677
1295;1.FC Union Berlin;1700000;28;2021-06-09;116088;Marius Bülter;14.644063124526221
1296;FC Schalke 04;1700000;28;2021-12-15;116088;Marius Bülter;14.644063124526221
1297;FC Schalke 04;2000000;29;2022-06-16;116088;Marius Bülter;17.228309558266144
1298;FC Schalke 04;2500000;29;2022-09-21;116088;Marius Bülter;21.535386947832677
1299;FC Schalke 04;2500000;29;2022-11-09;116088;Marius Bülter;21.535386947832677
1300;1.FC Köln II;100000;18;2010-07-15;112935;Mark Uth;0.8854650905388055
1301;1.FC Köln II;125000;19;2011-04-07;112935;Mark Uth;1.106831363173507
1302;1. FC Köln;150000;20;2011-10-15;112935;Mark Uth;1.3281976358082082
1303;1. FC Köln;150000;20;2012-01-23;112935;Mark Uth;1.3281976358082082
1304;1. FC Köln;150000;20;2012-06-29;112935;Mark Uth;1.3281976358082082
1305;SC Heerenveen;150000;21;2013-06-12;112935;Mark Uth;1.3281976358082082
1306;Heracles Almelo;500000;22;2014-02-11;112935;Mark Uth;4.427325452694028
1307;SC Heerenveen;750000;22;2014-08-11;112935;Mark Uth;6.640988179041042
1308;SC Heerenveen;1250000;23;2014-11-02;112935;Mark Uth;11.06831363173507
1309;SC Heerenveen;1750000;23;2015-02-16;112935;Mark Uth;15.495639084429097
1310;SC Heerenveen;2500000;23;2015-07-01;112935;Mark Uth;22.13662726347014
1311;TSG 1899 Hoffenheim;2000000;24;2016-02-15;112935;Mark Uth;17.70930181077611
1312;TSG 1899 Hoffenheim;3000000;24;2016-07-22;112935;Mark Uth;26.563952716164167
1313;TSG 1899 Hoffenheim;5000000;25;2017-02-07;112935;Mark Uth;44.27325452694028
1314;TSG 1899 Hoffenheim;5000000;25;2017-06-19;112935;Mark Uth;44.27325452694028
1315;TSG 1899 Hoffenheim;10000000;26;2017-10-18;112935;Mark Uth;88.54650905388056
1316;TSG 1899 Hoffenheim;12000000;26;2017-12-28;112935;Mark Uth;106.25581086465667
1317;TSG 1899 Hoffenheim;15000000;26;2018-04-04;112935;Mark Uth;132.81976358082082
1318;TSG 1899 Hoffenheim;18000000;26;2018-06-05;112935;Mark Uth;159.383716296985
1319;FC Schalke 04;23000000;26;2018-08-22;112935;Mark Uth;203.65697082392526
1320;FC Schalke 04;20000000;27;2018-12-18;112935;Mark Uth;177.0930181077611
1321;FC Schalke 04;16000000;27;2019-03-06;112935;Mark Uth;141.6744144862089
1322;FC Schalke 04;12000000;27;2019-06-05;112935;Mark Uth;106.25581086465667
1323;FC Schalke 04;9000000;28;2019-10-02;112935;Mark Uth;79.6918581484925
1324;FC Schalke 04;5500000;28;2019-12-17;112935;Mark Uth;48.700579979634306
1325;1. FC Köln;7500000;28;2020-03-11;112935;Mark Uth;66.40988179041041
1326;1. FC Köln;6000000;28;2020-04-08;112935;Mark Uth;53.12790543232833
1327;FC Schalke 04;7500000;28;2020-07-08;112935;Mark Uth;66.40988179041041
1328;FC Schalke 04;5000000;29;2021-02-10;112935;Mark Uth;44.27325452694028
1329;FC Schalke 04;3000000;29;2021-06-09;112935;Mark Uth;26.563952716164167
1330;1. FC Köln;3000000;30;2021-12-22;112935;Mark Uth;26.563952716164167
1331;1. FC Köln;3000000;30;2022-06-09;112935;Mark Uth;26.563952716164167
1332;1. FC Köln;3000000;31;2022-11-09;112935;Mark Uth;26.563952716164167
1333;1.FSV Mainz 05;300000;19;2020-09-16;532495;Marlon Mustapha;0.5633855716955088
1334;1.FSV Mainz 05;300000;19;2021-02-10;532495;Marlon Mustapha;0.5633855716955088
1335;1.FSV Mainz 05;300000;20;2021-06-09;532495;Marlon Mustapha;0.5633855716955088
1336;FC Admira Wacker Mödling;700000;20;2021-12-16;532495;Marlon Mustapha;1.3145663339561873
1337;FC Admira Wacker Mödling;1000000;21;2022-05-27;532495;Marlon Mustapha;1.8779519056516962
1338;1.FSV Mainz 05;1000000;21;2022-11-09;532495;Marlon Mustapha;1.8779519056516962
1339;Borussia Dortmund II;150000;17;2012-02-03;125103;Marvin Ducksch;1.1990120141003813
1340;Borussia Dortmund II;400000;17;2012-03-05;125103;Marvin Ducksch;3.19736537093435
1341;Borussia Dortmund II;600000;18;2012-07-05;125103;Marvin Ducksch;4.796048056401525
1342;Borussia Dortmund II;600000;19;2013-06-28;125103;Marvin Ducksch;4.796048056401525
1343;Borussia Dortmund;1000000;19;2013-08-27;125103;Marvin Ducksch;7.9934134273358755
1344;SC Paderborn 07;1000000;20;2015-02-04;125103;Marvin Ducksch;7.9934134273358755
1345;Borussia Dortmund II;700000;21;2015-07-01;125103;Marvin Ducksch;5.5953893991351125
1346;FC St. Pauli;500000;22;2016-07-22;125103;Marvin Ducksch;3.9967067136679377
1347;Holstein Kiel;400000;22;2017-02-10;125103;Marvin Ducksch;3.19736537093435
1348;Holstein Kiel;450000;23;2017-06-14;125103;Marvin Ducksch;3.597036042301144
1349;Holstein Kiel;800000;23;2017-10-17;125103;Marvin Ducksch;6.3947307418687
1350;Holstein Kiel;1500000;23;2018-01-22;125103;Marvin Ducksch;11.990120141003812
1351;Holstein Kiel;1750000;24;2018-03-21;125103;Marvin Ducksch;13.988473497837782
1352;Holstein Kiel;3000000;24;2018-06-19;125103;Marvin Ducksch;23.980240282007625
1353;Fortuna Düsseldorf;2500000;24;2018-12-18;125103;Marvin Ducksch;19.983533568339688
1354;Fortuna Düsseldorf;1500000;25;2019-06-05;125103;Marvin Ducksch;11.990120141003812
1355;Hannover 96;1500000;25;2019-12-13;125103;Marvin Ducksch;11.990120141003812
1356;Hannover 96;1200000;26;2020-04-08;125103;Marvin Ducksch;9.59209611280305
1357;Hannover 96;2000000;26;2020-07-15;125103;Marvin Ducksch;15.986826854671751
1358;Hannover 96;2000000;26;2021-02-08;125103;Marvin Ducksch;15.986826854671751
1359;Hannover 96;2000000;27;2021-06-16;125103;Marvin Ducksch;15.986826854671751
1360;SV Werder Bremen;2500000;27;2021-10-13;125103;Marvin Ducksch;19.983533568339688
1361;SV Werder Bremen;2500000;27;2021-12-15;125103;Marvin Ducksch;19.983533568339688
1362;SV Werder Bremen;4000000;28;2022-03-23;125103;Marvin Ducksch;31.973653709343502
1363;SV Werder Bremen;4000000;28;2022-06-16;125103;Marvin Ducksch;31.973653709343502
1364;SV Werder Bremen;5000000;28;2022-11-09;125103;Marvin Ducksch;39.967067136679375
1365;SV Werder Bremen;6500000;29;2023-03-29;125103;Marvin Ducksch;51.95718727768319
1366;Stade Rennais FC;1000000;16;2021-10-08;801734;Mathys Tel;1.0
1367;Stade Rennais FC;2000000;16;2021-12-16;801734;Mathys Tel;2.0
1368;Stade Rennais FC;2000000;17;2022-05-30;801734;Mathys Tel;2.0
1369;Bayern Munich;20000000;17;2022-09-21;801734;Mathys Tel;20.0
1370;Bayern Munich;20000000;17;2022-11-09;801734;Mathys Tel;20.0
1371;SC Freiburg U19;25000;19;2013-04-24;143891;Maximilian Philipp;0.17374262462558465
1372;SC Freiburg II;100000;19;2013-07-11;143891;Maximilian Philipp;0.6949704985023386
1373;SC Freiburg II;25000;19;2013-07-25;143891;Maximilian Philipp;0.17374262462558465
1374;SC Freiburg II;100000;20;2014-03-28;143891;Maximilian Philipp;0.6949704985023386
1375;SC Freiburg;250000;20;2014-07-10;143891;Maximilian Philipp;1.7374262462558465
1376;SC Freiburg;1000000;20;2014-11-03;143891;Maximilian Philipp;6.949704985023386
1377;SC Freiburg;1000000;20;2015-02-04;143891;Maximilian Philipp;6.949704985023386
1378;SC Freiburg;1500000;21;2015-03-29;143891;Maximilian Philipp;10.424557477535078
1379;SC Freiburg;1500000;21;2015-07-01;143891;Maximilian Philipp;10.424557477535078
1380;SC Freiburg;2250000;21;2016-02-11;143891;Maximilian Philipp;15.636836216302617
1381;SC Freiburg;3000000;22;2016-07-22;143891;Maximilian Philipp;20.849114955070156
1382;SC Freiburg;4000000;22;2016-10-13;143891;Maximilian Philipp;27.798819940093544
1383;SC Freiburg;5500000;22;2017-02-07;143891;Maximilian Philipp;38.22337741762862
1384;SC Freiburg;7000000;23;2017-03-22;143891;Maximilian Philipp;48.6479348951637
1385;SC Freiburg;15000000;23;2017-06-19;143891;Maximilian Philipp;104.24557477535079
1386;Borussia Dortmund;20000000;23;2017-10-18;143891;Maximilian Philipp;138.99409970046773
1387;Borussia Dortmund;20000000;23;2017-12-28;143891;Maximilian Philipp;138.99409970046773
1388;Borussia Dortmund;20000000;24;2018-06-05;143891;Maximilian Philipp;138.99409970046773
1389;Borussia Dortmund;18000000;24;2018-12-18;143891;Maximilian Philipp;125.09468973042094
1390;Borussia Dortmund;15000000;25;2019-03-06;143891;Maximilian Philipp;104.24557477535079
1391;Borussia Dortmund;13000000;25;2019-06-05;143891;Maximilian Philipp;90.34616480530401
1392;Dinamo Moscow;15000000;25;2019-09-08;143891;Maximilian Philipp;104.24557477535079
1393;Dinamo Moscow;15000000;25;2019-12-23;143891;Maximilian Philipp;104.24557477535079
1394;Dinamo Moscow;12000000;26;2020-04-08;143891;Maximilian Philipp;83.39645982028063
1395;Dynamo Moscow;11000000;26;2020-07-29;143891;Maximilian Philipp;76.44675483525724
1396;VfL Wolfsburg;11000000;26;2021-02-10;143891;Maximilian Philipp;76.44675483525724
1397;VfL Wolfsburg;8000000;27;2021-03-31;143891;Maximilian Philipp;55.59763988018709
1398;VfL Wolfsburg;7000000;27;2021-06-09;143891;Maximilian Philipp;48.6479348951637
1399;VfL Wolfsburg;7000000;27;2021-12-22;143891;Maximilian Philipp;48.6479348951637
1400;VfL Wolfsburg;5500000;28;2022-03-24;143891;Maximilian Philipp;38.22337741762862
1401;VfL Wolfsburg;4500000;28;2022-06-09;143891;Maximilian Philipp;31.273672432605235
1402;VfL Wolfsburg;2500000;28;2022-11-09;143891;Maximilian Philipp;17.374262462558466
1403;SV Werder Bremen;2000000;29;2023-03-29;143891;Maximilian Philipp;13.899409970046772
1404;1.FC Köln II;75000;19;2022-10-06;573978;Maximilian Schmid;0.13066702904989388
1405;1.FC Köln II;200000;19;2022-12-12;573978;Maximilian Schmid;0.3484454107997171
1406;FC Liefering;100000;17;2016-02-01;307924;Mergim Berisha;0.3247554591392681
1407;FC Liefering;175000;18;2016-05-30;307924;Mergim Berisha;0.5683220534937192
1408;FC Liefering;400000;18;2016-12-03;307924;Mergim Berisha;1.2990218365570725
1409;Red Bull Salzburg;500000;19;2017-05-27;307924;Mergim Berisha;1.6237772956963406
1410;LASK;750000;19;2018-01-02;307924;Mergim Berisha;2.435665943544511
1411;LASK;750000;20;2018-06-14;307924;Mergim Berisha;2.435665943544511
1412;SCR Altach;1500000;21;2019-06-03;307924;Mergim Berisha;4.871331887089022
1413;SCR Altach;1800000;21;2019-12-16;307924;Mergim Berisha;5.845598264506826
1414;Red Bull Salzburg;1600000;21;2020-04-08;307924;Mergim Berisha;5.19608734622829
1415;Red Bull Salzburg;1500000;22;2020-07-22;307924;Mergim Berisha;4.871331887089022
1416;Red Bull Salzburg;2500000;22;2020-10-12;307924;Mergim Berisha;8.118886478481704
1417;Red Bull Salzburg;10000000;22;2020-12-21;307924;Mergim Berisha;32.475545913926815
1418;Red Bull Salzburg;10000000;23;2021-06-02;307924;Mergim Berisha;32.475545913926815
1419;Fenerbahce;10000000;23;2021-10-12;307924;Mergim Berisha;32.475545913926815
1420;Fenerbahce;9000000;23;2022-01-04;307924;Mergim Berisha;29.22799132253413
1421;Fenerbahce;7500000;23;2022-03-31;307924;Mergim Berisha;24.35665943544511
1422;Fenerbahce;6000000;24;2022-06-01;307924;Mergim Berisha;19.48532754835609
1423;FC Augsburg;4500000;24;2022-09-21;307924;Mergim Berisha;14.613995661267065
1424;FC Augsburg;6000000;24;2022-11-09;307924;Mergim Berisha;19.48532754835609
1425;FC Augsburg;12000000;24;2023-03-29;307924;Mergim Berisha;38.97065509671218
1426;BSC Young Boys;50000;17;2012-01-28;147043;Michael Frey;0.34003658793686203
1427;BSC Young Boys;100000;17;2012-05-30;147043;Michael Frey;0.6800731758737241
1428;BSC Young Boys;150000;18;2012-08-10;147043;Michael Frey;1.020109763810586
1429;BSC Young Boys;500000;18;2013-01-05;147043;Michael Frey;3.40036587936862
1430;BSC Young Boys;600000;18;2013-06-17;147043;Michael Frey;4.080439055242344
1431;BSC Young Boys;1000000;19;2013-11-26;147043;Michael Frey;6.80073175873724
1432;BSC Young Boys;1500000;19;2014-02-14;147043;Michael Frey;10.20109763810586
1433;BSC Young Boys;2250000;19;2014-07-16;147043;Michael Frey;15.30164645715879
1434;LOSC Lille;3000000;20;2014-11-20;147043;Michael Frey;20.40219527621172
1435;LOSC Lille;3000000;20;2015-01-14;147043;Michael Frey;20.40219527621172
1436;LOSC Lille;2500000;20;2015-06-06;147043;Michael Frey;17.0018293968431
1437;BSC Young Boys;2500000;21;2016-07-16;147043;Michael Frey;17.0018293968431
1438;BSC Young Boys;2500000;22;2016-12-20;147043;Michael Frey;17.0018293968431
1439;BSC Young Boys;2000000;22;2017-04-14;147043;Michael Frey;13.60146351747448
1440;FC Zürich;2000000;22;2017-07-12;147043;Michael Frey;13.60146351747448
1441;FC Zürich;2000000;23;2018-01-08;147043;Michael Frey;13.60146351747448
1442;FC Zürich;2000000;23;2018-04-24;147043;Michael Frey;13.60146351747448
1443;FC Zürich;2500000;23;2018-07-12;147043;Michael Frey;17.0018293968431
1444;Fenerbahce;2500000;24;2019-01-04;147043;Michael Frey;17.0018293968431
1445;Fenerbahce;1500000;24;2019-06-04;147043;Michael Frey;10.20109763810586
1446;1.FC Nuremberg;1500000;25;2019-12-13;147043;Michael Frey;10.20109763810586
1447;1.FC Nuremberg;1200000;25;2020-04-08;147043;Michael Frey;8.160878110484688
1448;Fenerbahce;1400000;26;2020-08-04;147043;Michael Frey;9.521024462232136
1449;Waasland-Beveren;1400000;26;2020-10-16;147043;Michael Frey;9.521024462232136
1450;Waasland-Beveren;2200000;26;2021-06-07;147043;Michael Frey;14.961609869221927
1451;Royal Antwerp FC;4000000;27;2021-10-06;147043;Michael Frey;27.20292703494896
1452;Royal Antwerp FC;4500000;27;2022-01-06;147043;Michael Frey;30.60329291431758
1453;Royal Antwerp FC;5000000;27;2022-04-12;147043;Michael Frey;34.0036587936862
1454;Royal Antwerp FC;4500000;28;2022-11-04;147043;Michael Frey;30.60329291431758
1455;FC Schalke 04;3000000;28;2023-03-29;147043;Michael Frey;20.40219527621172
1456;SV Kapfenberg II;50000;16;2010-04-25;120205;Michael Gregoritsch;0.4159560750384759
1457;SV Kapfenberg II;100000;16;2010-06-22;120205;Michael Gregoritsch;0.8319121500769519
1458;SV Kapfenberg;200000;16;2010-12-28;120205;Michael Gregoritsch;1.6638243001539037
1459;SV Kapfenberg;250000;16;2011-04-07;120205;Michael Gregoritsch;2.07978037519238
1460;SV Kapfenberg;350000;17;2011-09-21;120205;Michael Gregoritsch;2.9116925252693315
1461;SV Kapfenberg;350000;17;2011-12-30;120205;Michael Gregoritsch;2.9116925252693315
1462;SV Kapfenberg;200000;18;2012-05-30;120205;Michael Gregoritsch;1.6638243001539037
1463;TSG 1899 Hoffenheim;200000;18;2013-01-13;120205;Michael Gregoritsch;1.6638243001539037
1464;TSG 1899 Hoffenheim;200000;19;2013-06-30;120205;Michael Gregoritsch;1.6638243001539037
1465;FC St. Pauli;450000;19;2014-01-20;120205;Michael Gregoritsch;3.7436046753462833
1466;TSG 1899 Hoffenheim;450000;20;2014-06-30;120205;Michael Gregoritsch;3.7436046753462833
1467;VfL Bochum;600000;20;2014-10-01;120205;Michael Gregoritsch;4.991472900461711
1468;VfL Bochum;600000;20;2015-01-13;120205;Michael Gregoritsch;4.991472900461711
1469;VfL Bochum;1500000;21;2015-07-01;120205;Michael Gregoritsch;12.478682251154279
1470;Hamburger SV;3000000;21;2015-10-16;120205;Michael Gregoritsch;24.957364502308558
1471;Hamburger SV;3500000;21;2016-02-15;120205;Michael Gregoritsch;29.116925252693317
1472;Hamburger SV;3500000;22;2016-07-22;120205;Michael Gregoritsch;29.116925252693317
1473;Hamburger SV;3500000;22;2017-02-07;120205;Michael Gregoritsch;29.116925252693317
1474;Hamburger SV;3500000;23;2017-06-19;120205;Michael Gregoritsch;29.116925252693317
1475;FC Augsburg;5000000;23;2017-10-18;120205;Michael Gregoritsch;41.595607503847596
1476;FC Augsburg;9000000;23;2017-12-28;120205;Michael Gregoritsch;74.87209350692567
1477;FC Augsburg;13000000;23;2018-04-04;120205;Michael Gregoritsch;108.14857951000374
1478;FC Augsburg;14000000;24;2018-06-05;120205;Michael Gregoritsch;116.46770101077327
1479;FC Augsburg;18000000;24;2018-10-22;120205;Michael Gregoritsch;149.74418701385133
1480;FC Augsburg;20000000;24;2018-12-18;120205;Michael Gregoritsch;166.38243001539038
1481;FC Augsburg;16000000;24;2019-03-06;120205;Michael Gregoritsch;133.1059440123123
1482;FC Augsburg;12000000;25;2019-06-05;120205;Michael Gregoritsch;99.82945800923423
1483;FC Augsburg;7000000;25;2019-12-17;120205;Michael Gregoritsch;58.233850505386634
1484;FC Schalke 04;5500000;25;2020-04-08;120205;Michael Gregoritsch;45.75516825423235
1485;FC Augsburg;4500000;26;2020-09-16;120205;Michael Gregoritsch;37.43604675346283
1486;FC Augsburg;4000000;26;2021-02-10;120205;Michael Gregoritsch;33.27648600307808
1487;FC Augsburg;3000000;27;2021-05-27;120205;Michael Gregoritsch;24.957364502308558
1488;FC Augsburg;2000000;27;2021-10-07;120205;Michael Gregoritsch;16.63824300153904
1489;FC Augsburg;2000000;27;2021-12-22;120205;Michael Gregoritsch;16.63824300153904
1490;FC Augsburg;3500000;27;2022-03-24;120205;Michael Gregoritsch;29.116925252693317
1491;FC Augsburg;4500000;28;2022-06-09;120205;Michael Gregoritsch;37.43604675346283
1492;SC Freiburg;6000000;28;2022-09-21;120205;Michael Gregoritsch;49.914729004617115
1493;SC Freiburg;8000000;28;2022-11-09;120205;Michael Gregoritsch;66.55297200615615
1494;FC Energie Cottbus U19;75000;17;2018-02-14;406973;Moritz Broschinski;0.1842874097298838
1495;FC Energie Cottbus U19;100000;17;2018-07-01;406973;Moritz Broschinski;0.24571654630651174
1496;FC Energie Cottbus U19;100000;18;2019-01-15;406973;Moritz Broschinski;0.24571654630651174
1497;FC Energie Cottbus U19;125000;18;2019-03-15;406973;Moritz Broschinski;0.30714568288313965
1498;FC Energie Cottbus U19;125000;18;2019-06-14;406973;Moritz Broschinski;0.30714568288313965
1499;FC Energie Cottbus;150000;19;2019-12-02;406973;Moritz Broschinski;0.3685748194597676
1500;FC Energie Cottbus;200000;19;2020-04-06;406973;Moritz Broschinski;0.4914330926130235
1501;Borussia Dortmund II;200000;19;2020-08-31;406973;Moritz Broschinski;0.4914330926130235
1502;Borussia Dortmund II;200000;20;2021-01-05;406973;Moritz Broschinski;0.4914330926130235
1503;Borussia Dortmund II;150000;20;2021-04-05;406973;Moritz Broschinski;0.3685748194597676
1504;Borussia Dortmund II;150000;20;2021-06-26;406973;Moritz Broschinski;0.3685748194597676
1505;Borussia Dortmund II;125000;21;2021-12-30;406973;Moritz Broschinski;0.30714568288313965
1506;Borussia Dortmund II;125000;21;2022-06-01;406973;Moritz Broschinski;0.30714568288313965
1507;Borussia Dortmund II;175000;22;2022-12-08;406973;Moritz Broschinski;0.4300039560363955
1508;VfL Bochum;500000;22;2023-03-29;406973;Moritz Broschinski;1.2285827315325586
1509;FC Crotone;500000;18;2018-02-01;395516;Moussa Diaby;1.2641713609563203
1510;FC Crotone;500000;18;2018-06-07;395516;Moussa Diaby;1.2641713609563203
1511;Paris Saint-Germain;1500000;19;2018-09-06;395516;Moussa Diaby;3.792514082868961
1512;Paris Saint-Germain;6000000;19;2018-10-24;395516;Moussa Diaby;15.170056331475845
1513;Paris Saint-Germain;7000000;19;2018-12-17;395516;Moussa Diaby;17.698399053388485
1514;Paris Saint-Germain;12000000;19;2019-03-07;395516;Moussa Diaby;30.34011266295169
1515;Paris Saint-Germain;12000000;19;2019-06-03;395516;Moussa Diaby;30.34011266295169
1516;Bayer 04 Leverkusen;15000000;20;2019-10-02;395516;Moussa Diaby;37.925140828689614
1517;Bayer 04 Leverkusen;20000000;20;2019-12-17;395516;Moussa Diaby;50.56685443825281
1518;Bayer 04 Leverkusen;30000000;20;2020-03-11;395516;Moussa Diaby;75.85028165737923
1519;Bayer 04 Leverkusen;27000000;20;2020-04-08;395516;Moussa Diaby;68.2652534916413
1520;Bayer 04 Leverkusen;32000000;21;2020-07-08;395516;Moussa Diaby;80.9069671012045
1521;Bayer 04 Leverkusen;36000000;21;2020-11-26;395516;Moussa Diaby;91.02033798885506
1522;Bayer 04 Leverkusen;38000000;21;2021-02-10;395516;Moussa Diaby;96.07702343268035
1523;Bayer 04 Leverkusen;38000000;21;2021-06-09;395516;Moussa Diaby;96.07702343268035
1524;Bayer 04 Leverkusen;42000000;22;2021-10-07;395516;Moussa Diaby;106.19039432033091
1525;Bayer 04 Leverkusen;45000000;22;2021-12-22;395516;Moussa Diaby;113.77542248606883
1526;Bayer 04 Leverkusen;55000000;22;2022-03-24;395516;Moussa Diaby;139.05884970519523
1527;Bayer 04 Leverkusen;60000000;22;2022-06-09;395516;Moussa Diaby;151.70056331475845
1528;Bayer 04 Leverkusen;50000000;23;2022-11-09;395516;Moussa Diaby;126.41713609563203
1529;Maccabi Tel Aviv U19;100000;18;2010-10-18;145866;Munas Dabbur;0.6855607201129804
1530;Maccabi Tel Aviv U19;50000;18;2010-11-28;145866;Munas Dabbur;0.3427803600564902
1531;Maccabi Tel Aviv U19;0;19;2011-05-19;145866;Munas Dabbur;0.0
1532;Maccabi Tel Aviv;250000;19;2011-12-29;145866;Munas Dabbur;1.713901800282451
1533;Maccabi Tel Aviv;350000;20;2012-11-04;145866;Munas Dabbur;2.3994625203954314
1534;Grasshopper Club Zurich;1000000;21;2014-05-08;145866;Munas Dabbur;6.855607201129804
1535;Grasshopper Club Zurich;1750000;22;2014-07-16;145866;Munas Dabbur;11.997312601977157
1536;Grasshopper Club Zurich;2000000;22;2014-09-12;145866;Munas Dabbur;13.711214402259609
1537;Grasshopper Club Zurich;3000000;22;2014-12-15;145866;Munas Dabbur;20.56682160338941
1538;Grasshopper Club Zurich;3500000;22;2015-04-14;145866;Munas Dabbur;23.994625203954314
